datetime,code,price,volume,amount,side
2024-01-12,870357,18.8,39,733.43,BUY
2024-01-12,870357,18.9,5745,108614.16,BUY
2024-01-12,870357,18.84,4611,86898.17,BUY
2024-01-12,870357,18.9,3677,69516.84,BUY
2024-01-12,870357,18.935,2940,55685.98,BUY
2024-01-12,870357,19.144,11610,222331.75,BUY
2023-12-28,870357,16.01,16885,269954.45,SELL
2023-12-28,870357,15.5,12629,195478.39,SELL
2023-12-28,870357,17.301,10982,189739.45,SELL
2023-12-28,870357,17.875,8786,156835.25,SELL
2023-12-28,870357,17.8,7029,124942.9,SELL
2023-12-28,870357,17.7,5623,99389.25,SELL
2023-12-28,870357,17.68,4498,79414.5,SELL
2023-12-28,870357,17.881,3599,64263.2,SELL
2023-12-28,870357,18.601,14396,267409.58,OTHER
2023-12-27,870357,13.699,56629,776458.25,CANCEL
2023-12-27,870357,13.72,27798,381736.53,BUY
2024-10-08,300237,2.27,200000,453725.15,SELL
2024-10-08,300237,2.27,200000,453725.14,SELL
2024-10-08,300237,2.27,196200,445104.32,SELL
2024-10-08,300237,2.25,99300,223289.72,SELL
2024-10-08,300237,2.2,82800,182049.72,SELL
2024-10-08,300237,2.197,103500,227273.32,SELL
2024-10-08,300237,2.2,155300,341453.16,SELL
2024-10-08,300237,2.18,77700,169283.44,SELL
2024-10-08,300237,2.2,77700,170836.51,OTHER
2024-09-30,300237,1.74,200000,348036.68,CANCEL
2024-09-30,300237,1.74,200000,348036.68,BUY
2024-09-30,300237,1.742,200000,348418.72,BUY
2024-09-30,300237,1.75,200000,350036.89,BUY
2024-09-30,300237,1.75,192500,336910.51,BUY
2024-06-14,300237,1.16,200000,231859.55,SELL
2024-06-14,300237,1.16,200000,231859.54,SELL
2024-06-14,300237,1.16,159400,184792.06,SELL
2024-06-14,300237,1.16,151900,176097.32,SELL
2024-06-14,300237,1.16,121500,140854.66,SELL
2024-06-14,300237,1.15,200000,229860.72,SELL
2024-06-14,300237,1.15,200000,229860.71,SELL
2024-06-14,300237,1.15,86100,98955.05,OTHER
2024-06-13,300237,1.19,200000,238025.09,CANCEL
2024-06-13,300237,1.19,200000,238025.09,BUY
2024-06-13,300237,1.19,155700,185302.53,BUY
2024-06-13,300237,1.31,282500,370114.01,BUY
2024-06-13,300237,1.38,200000,276029.09,BUY
2024-06-13,300237,1.38,194000,267748.22,BUY
2024-06-13,300237,1.33,102200,135940.33,BUY
2024-06-13,300237,1.28,79600,101898.74,BUY
2024-06-13,300237,1.28,59700,76424.05,BUY
2024-06-13,300237,1.27,45200,57410.05,BUY
2023-07-27,300237,2.41,91700,220749.48,SELL
2023-07-27,300237,2.3,73300,168401.18,SELL
2023-07-27,300237,2.3,293600,674523.69,OTHER
2023-07-26,300237,2.18,229300,499933.98,CANCEL
2023-07-26,300237,2.18,229300,499933.98,BUY
2023-07-24,300237,2.03,98000,198717.2,SELL
2023-07-24,300237,2.03,78400,158973.75,SELL
2023-07-24,300237,2.03,62700,127138.45,SELL
2023-07-24,300237,2.03,50200,101791.86,SELL
2023-07-24,300237,2.03,40100,81311.82,SELL
2023-07-24,300237,2.03,16300,33050.91,SELL
2023-07-24,300237,2.01,144500,290119.71,OTHER
2023-07-21,300237,2.06,109600,225803.09,CANCEL
2023-07-21,300237,2.06,87600,180477.65,BUY
2023-07-21,300237,2.06,70100,144423.33,BUY
2023-07-21,300237,2.06,55800,114961.79,BUY
2023-07-21,300237,2.06,44700,92093.05,BUY
2023-07-21,300237,2.06,36000,74168.9,BUY
2023-07-21,300237,2.06,72100,148543.82,BUY
2023-07-21,300237,2.06,14300,29463.0,BUY
2024-05-29,300254,9.97,20000,199279.28,SELL
2024-05-29,300254,10.04,20000,200675.13,SELL
2024-05-29,300254,10.03,20000,200478.55,SELL
2024-05-29,300254,10.024,20000,200352.63,SELL
2024-05-29,300254,9.99,21100,210661.37,SELL
2024-05-29,300254,10.0,16900,168897.69,SELL
2024-05-29,300254,10.007,13500,135011.21,SELL
2024-05-29,300254,10.01,10800,108042.56,SELL
2024-05-29,300254,10.01,8600,86033.89,SELL
2024-05-29,300254,10.03,6900,69165.11,SELL
2024-05-29,300254,10.03,5500,55131.63,SELL
2024-05-29,300254,10.03,4400,44104.93,SELL
2024-05-29,300254,10.03,17900,179428.31,OTHER
2024-05-28,300254,10.6,10000,106011.17,CANCEL
2024-05-28,300254,10.6,10000,106011.17,BUY
2024-05-28,300254,10.58,10000,105806.15,BUY
2024-05-28,300254,10.58,100,1063.0,BUY
2024-05-28,300254,10.63,20000,212622.41,BUY
2024-05-28,300254,10.63,10000,106311.2,BUY
2024-05-28,300254,10.62,5000,53105.6,BUY
2024-05-28,300254,10.63,200,2131.0,BUY
2024-05-28,300254,10.649,46700,497354.42,BUY
2024-05-28,300254,10.7,78300,837886.3,BUY
2024-05-28,300254,10.7,2500,26755.0,BUY
2024-05-28,300254,10.7,5000,53505.64,BUY
2024-05-28,300254,10.7,7800,83468.8,BUY
2023-03-06,300448,5.86,19900,116483.39,SELL
2023-03-06,300448,5.84,14900,86918.55,SELL
2023-03-06,300448,5.82,45000,261606.66,OTHER
2023-03-03,300448,5.873,79800,468753.24,CANCEL
2024-08-26,300949,32.67,11100,362417.47,SELL
2024-08-26,300949,32.601,5800,188970.53,SELL
2024-08-26,300949,32.506,9100,295623.87,SELL
2024-08-26,300949,32.3,2700,87157.19,SELL
2024-08-26,300949,31.89,5800,184850.05,SELL
2024-08-26,300949,31.93,4500,143598.02,SELL
2024-08-26,300949,31.91,1600,51025.09,SELL
2024-08-26,300949,32.44,5200,168585.88,SELL
2024-08-26,300949,32.33,2200,71082.92,SELL
2024-08-26,300949,32.25,2600,83799.23,SELL
2024-08-26,300949,32.2,3500,112631.77,SELL
2024-08-26,300949,32.2,2900,93323.47,SELL
2024-08-26,300949,32.28,2400,77425.09,SELL
2024-08-26,300949,32.21,2000,64381.0,SELL
2024-08-26,300949,32.2,1700,54706.86,SELL
2024-08-26,300949,32.21,1400,45066.45,SELL
2024-08-26,300949,32.22,7300,235063.59,SELL
2024-08-26,300949,32.03,14,443.2,OTHER
2024-08-23,300949,31.4,5000,157016.55,CANCEL
2024-08-23,300949,31.412,1100,34558.0,BUY
2024-08-23,300949,31.559,2000,63123.65,BUY
2024-08-23,300949,31.58,1000,31585.0,BUY
2024-08-23,300949,31.718,2000,63441.69,BUY
2024-08-23,300949,31.747,2000,63500.69,BUY
2024-08-23,300949,31.7,1000,31705.0,BUY
2024-08-23,300949,31.698,2000,63402.68,BUY
2024-08-23,300949,31.7,2000,63406.68,BUY
2024-08-23,300949,31.697,300,9514.0,BUY
2024-08-23,300949,31.972,8700,278182.32,BUY
2024-08-23,300949,32.0,200,6405.0,BUY
2024-08-23,300949,32.12,5000,160616.93,BUY
2024-08-23,300949,32.2,2000,64406.79,BUY
2024-08-23,300949,32.15,2000,64306.78,BUY
2024-08-23,300949,32.17,5000,160866.95,BUY
2024-08-23,300949,31.9,114,3641.6,BUY
2024-08-23,300949,31.692,2000,63390.68,BUY
2024-08-23,300949,31.686,2000,63378.68,BUY
2024-08-23,300949,31.8,2000,63606.7,BUY
2024-08-23,300949,31.987,17500,559826.0,BUY
2024-08-23,300949,31.994,4900,156785.52,BUY
2024-05-28,300341,10.1,20000,201877.67,SELL
2024-05-28,300341,10.1,10000,100938.81,SELL
2024-05-28,300341,10.09,10000,100838.91,SELL
2024-05-28,300341,10.06,10000,100539.1,SELL
2024-05-28,300341,10.08,6200,62458.16,SELL
2024-05-28,300341,10.07,10000,100639.03,SELL
2024-05-28,300341,10.07,10000,100639.05,SELL
2024-05-28,300341,10.07,6900,69440.95,SELL
2024-05-28,300341,10.06,34100,342838.31,SELL
2024-05-28,300341,10.06,10000,100539.14,SELL
2024-05-28,300341,10.08,17600,177300.6,SELL
2024-05-28,300341,10.07,11300,113722.1,SELL
2024-05-28,300341,10.08,14100,142041.95,SELL
2024-05-28,300341,10.07,9000,90575.13,SELL
2024-05-28,300341,10.08,7200,72532.06,SELL
2024-05-28,300341,10.08,5800,58428.61,SELL
2024-05-28,300341,10.08,11700,117864.61,SELL
2024-05-28,300341,10.07,11700,117748.68,OTHER
2024-05-27,300341,9.677,14900,144200.2,CANCEL
2024-05-27,300341,9.711,56100,544846.42,BUY
2024-05-27,300341,9.788,164600,1611246.81,BUY
2024-12-06,002734,9.035,97540,880779.05,SELL
2024-12-06,002734,8.98,40500,363469.79,SELL
2024-12-06,002734,8.97,10000,89645.68,SELL
2024-12-06,002734,8.97,10000,89645.7,SELL
2024-12-06,002734,8.95,107400,960648.04,SELL
2024-12-06,002734,8.95,10000,89445.81,SELL
2024-12-06,002734,8.94,17700,158142.19,SELL
2024-12-06,002734,8.94,14700,131338.47,SELL
2024-12-06,002734,8.904,73960,658141.27,OTHER
2024-12-05,002734,8.5,326900,2778942.87,CANCEL
2024-12-05,002734,8.55,20500,175293.47,BUY
2024-12-05,002734,8.71,34400,299655.58,BUY
2024-08-19,832149,4.2,2356,9887.18,SELL
2024-08-19,832149,4.15,96406,399760.82,SELL
2024-08-19,832149,4.15,5000,20733.19,SELL
2024-08-19,832149,4.15,10000,41466.38,SELL
2024-08-19,832149,4.15,5000,20733.18,SELL
2024-08-19,832149,4.125,70000,288519.92,SELL
2024-08-19,832149,4.12,10000,41166.63,SELL
2024-08-19,832149,4.114,141037,579765.57,SELL
2024-08-19,832149,4.082,41337,168587.24,SELL
2024-08-19,832149,4.08,19147,78056.48,SELL
2024-08-19,832149,4.06,23337,94671.48,SELL
2024-08-19,832149,4.06,54734,222040.03,SELL
2024-08-19,832149,4.06,2143,8693.52,SELL
2024-08-19,832149,4.06,17887,72562.39,SELL
2024-08-19,832149,4.06,14906,60469.33,SELL
2024-08-19,832149,4.06,12422,50392.48,SELL
2024-08-19,832149,4.06,10352,41995.08,SELL
2024-08-19,832149,4.06,8626,34993.18,SELL
2024-08-19,832149,4.06,7189,29163.7,SELL
2024-08-19,832149,4.07,17972,73086.8,SELL
2024-08-19,832149,4.1,3918,16051.78,SELL
2024-08-19,832149,4.06,14055,57017.07,OTHER
2024-08-16,832149,3.79,46652,176865.88,CANCEL
2024-08-16,832149,3.83,10000,38311.87,BUY
2024-08-16,832149,3.83,10000,38311.88,BUY
2024-08-16,832149,3.83,2000,7662.38,BUY
2024-08-16,832149,3.893,519172,2021801.71,BUY
2024-10-31,300162,9.13,71300,650558.88,SELL
2024-10-31,300162,9.1,20000,181889.81,SELL
2024-10-31,300162,9.09,32100,291612.35,SELL
2024-10-31,300162,9.08,37900,343923.67,SELL
2024-10-31,300162,9.09,20000,181689.94,SELL
2024-10-31,300162,9.08,123300,1118886.23,SELL
2024-10-31,300162,9.06,24600,222741.07,SELL
2024-10-31,300162,9.05,49300,445894.86,SELL
2024-10-31,300162,9.1,41700,379240.23,SELL
2024-10-31,300162,9.07,7700,69796.72,OTHER
2024-10-30,300162,8.8,60500,532456.11,CANCEL
2024-10-30,300162,8.82,16600,146427.43,BUY
2024-10-30,300162,8.85,40800,361118.06,BUY
2024-10-30,300162,8.87,20000,177418.7,BUY
2024-10-30,300162,8.86,30000,265828.02,BUY
2024-10-30,300162,8.903,110700,985680.88,BUY
2024-10-30,300162,8.87,49300,437337.09,BUY
2024-10-30,300162,8.95,50000,447547.17,BUY
2024-10-30,300162,9.0,10000,90009.49,BUY
2024-10-30,300162,9.02,10000,90209.51,BUY
2023-10-09,301053,26.2,1500,39275.35,SELL
2023-10-09,301053,26.18,4300,112505.84,SELL
2023-10-09,301053,26.067,29200,760691.16,OTHER
2023-09-28,301053,27.783,35000,972505.49,CANCEL
2023-08-21,688693,72.003,3690,265392.3,SELL
2023-08-21,688693,71.99,225,16176.39,SELL
2023-08-21,688693,71.503,8177,584019.8,OTHER
2023-08-18,688693,80.097,12092,968656.45,CANCEL
2024-12-19,603667,27.7,22900,633939.63,SELL
2024-12-19,603667,27.5,7000,192381.51,SELL
2024-12-19,603667,27.44,27300,748651.01,SELL
2024-12-19,603667,27.41,13400,367071.97,SELL
2024-12-19,603667,27.3,25300,690264.88,SELL
2024-12-19,603667,26.976,41800,1126888.07,OTHER
2024-12-18,603667,26.798,68500,1835898.83,CANCEL
2024-12-18,603667,26.53,11500,305133.42,BUY
2024-12-18,603667,26.52,2100,55698.43,BUY
2024-12-18,603667,26.61,7100,188952.8,BUY
2024-12-18,603667,26.41,22400,591652.25,BUY
2024-12-18,603667,26.8,13000,348440.2,BUY
2024-12-18,603667,26.7,6500,173570.02,BUY
2024-12-18,603667,26.8,6600,176898.42,BUY
2023-09-26,300752,15.72,13100,205805.24,SELL
2023-09-26,300752,15.171,10500,159197.51,SELL
2023-09-26,300752,15.182,8400,127451.8,SELL
2023-09-26,300752,15.169,6700,101567.47,SELL
2023-09-26,300752,15.154,5400,81783.43,SELL
2023-09-26,300752,15.15,4300,65105.55,SELL
2023-09-26,300752,15.205,3500,53186.79,SELL
2023-09-26,300752,15.213,2800,42569.7,SELL
2023-09-26,300752,15.224,2200,33471.26,SELL
2023-09-26,300752,15.235,9000,137028.02,OTHER
2023-09-25,300752,15.65,13200,206601.77,CANCEL
2023-09-25,300752,15.65,10500,164342.32,BUY
2023-09-25,300752,15.677,8400,131702.88,BUY
2023-09-25,300752,15.7,800,12565.0,BUY
2023-09-25,300752,15.7,300,4715.0,BUY
2023-09-25,300752,15.71,3900,61275.46,BUY
2023-09-25,300752,15.728,14400,226503.87,BUY
2023-09-25,300752,15.73,1600,25173.0,BUY
2023-09-25,300752,15.75,2200,34655.0,BUY
2023-09-25,300752,15.754,10600,167009.6,BUY
2024-02-05,600560,13.72,18800,257777.26,OTHER
2024-02-02,600560,12.347,18800,232158.64,CANCEL
2024-06-19,603138,11.63,10000,116228.49,SELL
2024-06-19,603138,11.64,4400,51184.48,SELL
2024-06-19,603138,11.6,5000,57964.31,SELL
2024-06-19,603138,11.601,10000,115938.6,SELL
2024-06-19,603138,11.61,3900,45250.91,SELL
2024-06-19,603138,11.51,10000,115029.13,SELL
2024-06-19,603138,11.5,10000,114929.18,SELL
2024-06-19,603138,11.64,1100,12792.47,SELL
2024-06-19,603138,11.59,5000,57914.32,SELL
2024-06-19,603138,11.6,5000,57964.34,SELL
2024-06-19,603138,11.63,5000,58114.28,SELL
2024-06-19,603138,11.621,7600,88264.66,SELL
2024-06-19,603138,11.6,5000,57964.37,SELL
2024-06-19,603138,11.59,5000,57914.34,SELL
2024-06-19,603138,11.58,1400,16198.74,SELL
2024-06-19,603138,11.55,20000,230857.83,SELL
2024-06-19,603138,11.55,5000,57714.45,SELL
2024-06-19,603138,11.55,5000,57714.44,SELL
2024-06-19,603138,11.56,10000,115528.86,SELL
2024-06-19,603138,11.54,10000,115328.97,SELL
2024-06-19,603138,11.54,5000,57664.5,SELL
2024-06-19,603138,11.55,6000,69257.35,SELL
2024-06-19,603138,11.55,5000,57715.46,SELL
2024-06-19,603138,11.55,10000,115428.93,SELL
2024-06-19,603138,11.55,5700,65794.5,SELL
2024-06-19,603138,11.552,4500,51950.22,SELL
2024-06-19,603138,11.57,18300,211600.7,OTHER
2024-06-18,603138,11.38,20000,227626.27,CANCEL
2024-06-18,603138,11.38,10000,113813.13,BUY
2024-06-18,603138,11.38,10000,113813.09,BUY
2024-06-18,603138,11.4,20000,228026.27,BUY
2024-06-18,603138,11.41,142900,1630677.15,BUY
2023-04-11,001367,78.3,1200,93854.76,SELL
2023-04-11,001367,88.5,1300,114921.14,SELL
2023-04-11,001367,88.0,600,52740.86,SELL
2023-04-11,001367,82.873,1000,82779.83,SELL
2023-04-11,001367,82.625,1000,82532.46,OTHER
2023-04-10,001367,79.995,3100,248013.76,CANCEL
2023-04-10,001367,79.9,700,55936.71,BUY
2023-04-10,001367,79.88,600,47933.75,BUY
2023-04-10,001367,79.81,400,31929.0,BUY
2023-04-10,001367,79.88,300,23969.0,BUY
2023-08-04,300399,15.5,6700,103733.69,SELL
2023-08-04,300399,15.162,14000,212035.25,SELL
2023-08-04,300399,15.129,28100,424635.87,SELL
2023-08-04,300399,15.247,28100,427947.17,OTHER
2023-08-03,300399,13.745,53900,740968.91,CANCEL
2023-08-03,300399,13.9,5700,79239.51,BUY
2023-08-03,300399,13.75,3200,44005.28,BUY
2023-08-03,300399,13.76,2800,38533.0,BUY
2023-08-03,300399,13.73,11300,155167.62,BUY
2023-12-14,832491,19.75,5000,98613.22,SELL
2023-12-14,832491,19.91,1621,32229.42,SELL
2023-12-14,832491,19.95,9778,194800.93,SELL
2023-12-14,832491,19.83,9221,182599.17,SELL
2023-12-14,832491,19.7,7377,145125.63,SELL
2023-12-14,832491,19.69,3034,59656.73,SELL
2023-12-14,832491,19.6,26474,518171.73,OTHER
2023-12-13,832491,19.22,4420,85027.58,CANCEL
2023-12-13,832491,19.25,19997,385282.92,BUY
2023-12-13,832491,19.15,7230,138577.03,BUY
2023-12-13,832491,19.11,7465,142782.4,BUY
2023-12-13,832491,19.09,5975,114163.7,BUY
2023-12-13,832491,19.09,4781,91350.06,BUY
2023-12-13,832491,19.09,3827,73122.09,BUY
2023-12-13,832491,19.08,3063,58493.77,BUY
2023-12-13,832491,19.09,2512,47996.52,BUY
2023-12-13,832491,19.15,3235,62005.08,BUY
2024-01-04,870299,9.6,489,4687.89,SELL
2024-01-04,870299,9.53,8000,76134.41,SELL
2024-01-04,870299,9.564,25422,242797.54,SELL
2024-01-04,870299,9.59,5000,47883.58,SELL
2024-01-04,870299,9.56,500,4773.38,SELL
2024-01-04,870299,9.491,92700,878577.88,OTHER
2024-01-03,870299,9.802,33174,325467.09,CANCEL
2024-01-03,870299,9.81,5211,51165.15,BUY
2024-01-03,870299,9.864,86919,858139.19,BUY
2024-01-03,870299,10.0,500,5004.43,BUY
2024-01-03,870299,10.0,6307,63125.82,BUY
2023-09-14,688535,88.204,6767,596506.8,SELL
2023-09-14,688535,88.35,200,17655.98,SELL
2023-09-14,688535,88.1,1313,115604.11,SELL
2023-09-14,688535,88.19,1050,92542.51,SELL
2023-09-14,688535,88.319,840,74142.49,SELL
2023-09-14,688535,88.24,634,55909.73,SELL
2023-09-14,688535,88.035,2730,240188.3,OTHER
2023-09-13,688535,88.77,6800,603705.66,CANCEL
2023-09-13,688535,88.77,665,59038.86,BUY
2023-09-13,688535,89.747,6069,544739.53,BUY
2024-01-22,000882,1.76,383300,674199.59,SELL
2024-01-22,000882,1.75,383400,670543.79,OTHER
2024-01-19,000882,1.79,592000,1059791.69,CANCEL
2024-01-19,000882,1.79,59200,105979.17,BUY
2024-01-19,000882,1.79,47300,84675.92,BUY
2024-01-19,000882,1.79,37900,67848.15,BUY
2024-01-19,000882,1.79,30300,54242.72,BUY
2024-07-29,300781,45.98,4600,211379.95,SELL
2024-07-29,300781,45.91,1700,77999.75,SELL
2024-07-29,300781,45.88,5700,261357.69,SELL
2024-07-29,300781,45.79,1100,50338.5,SELL
2024-07-29,300781,45.82,5800,265595.11,SELL
2024-07-29,300781,45.83,4800,219850.81,SELL
2024-07-29,300781,45.823,4000,183181.03,SELL
2024-07-29,300781,45.829,3400,155724.68,SELL
2024-07-29,300781,45.82,13900,636516.45,SELL
2024-07-29,300781,45.79,3100,141863.06,OTHER
2024-07-26,300781,46.498,5000,232516.5,CANCEL
2024-07-26,300781,46.5,1300,60456.37,BUY
2024-07-26,300781,46.647,2400,111964.8,BUY
2024-07-26,300781,46.6,5000,233023.56,BUY
2024-07-26,300781,46.6,5000,233024.56,BUY
2024-07-26,300781,46.6,5000,233022.56,BUY
2024-07-26,300781,46.592,12200,568485.91,BUY
2024-07-26,300781,46.699,10700,499735.67,BUY
2024-07-26,300781,46.8,1500,70207.4,BUY
2024-04-22,300875,31.0,15400,477110.98,SELL
2024-04-22,300875,30.011,12300,368907.53,SELL
2024-04-22,300875,31.43,9800,307827.53,SELL
2024-04-22,300875,31.293,7900,247065.34,SELL
2024-04-22,300875,31.024,6300,195333.67,SELL
2024-04-22,300875,30.475,5000,152281.73,SELL
2024-04-22,300875,30.4,4000,121526.38,SELL
2024-04-22,300875,30.304,3200,96915.3,SELL
2024-04-22,300875,30.68,2100,64389.0,SELL
2024-04-22,300875,30.68,100,3061.47,SELL
2024-04-22,300875,30.41,2700,82057.3,SELL
2024-04-22,300875,30.207,8300,250569.21,OTHER
2024-04-19,300875,25.77,23000,592770.47,CANCEL
2024-04-19,300875,25.994,49100,1276438.52,BUY
2024-04-19,300875,26.28,5000,131413.85,BUY
2023-11-01,301108,37.751,3500,132050.0,SELL
2023-11-01,301108,37.618,2800,105265.23,SELL
2023-11-01,301108,37.502,2500,93698.2,SELL
2023-11-01,301108,37.465,5500,205934.25,SELL
2023-11-01,301108,37.454,3800,142237.83,SELL
2023-11-01,301108,37.404,3600,134571.48,SELL
2023-11-01,301108,37.5,2900,108684.11,SELL
2023-11-01,301108,37.6,2300,86427.65,SELL
2023-11-01,301108,37.504,1500,56221.94,SELL
2023-11-01,301108,37.444,7900,295624.92,OTHER
2023-10-31,301108,35.49,1400,49691.24,CANCEL
2023-10-31,301108,35.6,5900,210062.14,BUY
2023-10-31,301108,35.6,4700,167337.64,BUY
2023-10-31,301108,35.6,3200,113932.01,BUY
2023-10-31,301108,35.931,15100,542619.19,BUY
2023-10-31,301108,35.968,500,17989.0,BUY
2023-10-31,301108,35.885,5500,197386.8,BUY
2024-08-28,300737,4.13,2300,9489.25,SELL
2024-08-28,300737,4.08,50000,203876.5,SELL
2024-08-28,300737,4.08,50000,203876.51,SELL
2024-08-28,300737,4.07,50000,203376.79,SELL
2024-08-28,300737,4.07,7600,30911.54,SELL
2024-08-28,300737,4.01,48500,194367.25,SELL
2024-08-28,300737,4.01,40400,161905.93,SELL
2024-08-28,300737,4.02,33700,135391.98,SELL
2024-08-28,300737,4.02,28000,112491.85,SELL
2024-08-28,300737,4.01,23400,93777.2,SELL
2024-08-28,300737,4.01,19500,78147.66,SELL
2024-08-28,300737,4.0,97600,390163.65,OTHER
2024-08-27,300737,4.12,3000,12365.0,CANCEL
2024-08-27,300737,4.12,50000,206021.71,BUY
2024-08-27,300737,4.12,10800,44501.0,BUY
2024-08-27,300737,4.156,191500,795887.88,BUY
2024-08-27,300737,4.2,113600,477157.29,BUY
2024-08-27,300737,4.2,28600,120132.66,BUY
2024-08-27,300737,4.2,21500,90309.52,BUY
2024-08-27,300737,4.23,32000,135374.27,BUY
2024-10-18,688629,34.7,13035,452036.13,SELL
2024-10-18,688629,34.711,10862,376794.35,SELL
2024-10-18,688629,34.59,9052,312916.0,SELL
2024-10-18,688629,34.61,7543,260903.24,SELL
2024-10-18,688629,34.0,12572,427184.95,SELL
2024-10-18,688629,34.001,4191,142410.3,SELL
2024-10-18,688629,34.3,3492,119701.89,SELL
2024-10-18,688629,34.303,8731,299318.49,SELL
2024-10-18,688629,34.0,1676,56948.93,SELL
2024-10-18,688629,33.128,7056,233609.76,OTHER
2024-10-17,688629,31.01,10200,316338.5,CANCEL
2024-10-17,688629,31.3,25614,801810.74,BUY
2024-10-17,688629,31.5,42396,1335628.12,BUY
2024-07-03,837821,16.8,5000,83931.96,OTHER
2024-07-02,837821,15.659,10000,156467.35,SELL
2024-07-02,837821,16.043,5000,80149.23,SELL
2024-07-02,837821,16.0,5000,80024.8,BUY
2024-07-02,837821,17.68,10000,176659.97,SELL
2024-07-02,837821,17.838,5000,89115.75,SELL
2024-07-02,837821,18.1,955,17271.5,SELL
2024-07-02,837821,18.087,1496,27036.72,SELL
2024-07-02,837821,18.05,5000,90176.89,SELL
2024-07-02,837821,17.838,5000,89115.71,SELL
2024-07-02,837821,17.8,5000,88927.91,SELL
2024-07-02,837821,17.8,2998,53321.17,SELL
2024-07-02,837821,17.71,2375,42027.18,SELL
2024-07-02,837821,17.904,5000,89448.47,SELL
2024-07-02,837821,18.0,509,9154.58,SELL
2024-07-02,837821,17.704,5000,88448.9,SELL
2024-07-02,837821,17.67,5000,88278.43,SELL
2024-07-02,837821,17.511,5000,87485.42,SELL
2024-07-02,837821,17.5,5000,87429.1,SELL
2024-07-02,837821,17.4,10000,173859.06,SELL
2024-07-02,837821,17.383,10000,173690.64,SELL
2024-07-02,837821,17.3,5000,86429.92,SELL
2024-07-02,837821,17.005,31836,540935.48,SELL
2024-07-02,837821,17.0,2688,45658.98,SELL
2024-07-02,837821,17.028,10753,182958.37,SELL
2024-07-01,837821,14.15,5000,70771.94,CANCEL
2024-07-01,837821,14.15,5000,70771.94,BUY
2024-07-01,837821,14.1,5000,70521.86,BUY
2024-07-01,837821,14.1,8000,112834.97,BUY
2024-07-01,837821,14.2,5000,71022.01,BUY
2024-07-01,837821,14.09,1244,17533.4,BUY
2024-07-01,837821,14.15,4310,61005.41,BUY
2024-07-01,837821,14.17,4437,62891.78,BUY
2024-07-01,837821,14.25,43826,624714.1,BUY
2024-07-01,837821,14.23,13205,187965.4,BUY
2024-07-01,837821,14.35,21450,307902.92,BUY
2024-07-01,837821,14.359,16061,230692.44,BUY
2024-07-01,837821,14.64,5400,79080.51,BUY
2024-07-01,837821,14.36,10677,153369.25,BUY
2024-01-09,837821,18.4,14171,260535.22,SELL
2024-01-09,837821,18.443,3728,68699.89,SELL
2024-01-09,837821,18.719,10591,198087.63,SELL
2024-01-09,837821,18.753,8473,158766.99,SELL
2024-01-09,837821,18.85,6778,127661.81,SELL
2024-01-09,837821,18.801,5422,101855.53,SELL
2024-01-09,837821,18.801,4338,81491.31,SELL
2024-01-09,837821,18.6,3470,64489.72,SELL
2024-01-09,837821,18.65,4628,86242.29,SELL
2024-01-09,837821,18.45,9256,170635.8,OTHER
2024-01-08,837821,18.44,7700,142113.66,CANCEL
2024-01-08,837821,18.609,13217,246169.05,BUY
2024-01-08,837821,18.55,4000,74265.67,BUY
2024-01-08,837821,18.532,5000,92740.44,BUY
2024-01-08,837821,18.58,5000,92982.22,BUY
2024-01-08,837821,18.58,7079,131644.23,BUY
2024-01-08,837821,18.59,7206,134078.08,BUY
2024-01-08,837821,18.6,5402,100566.12,BUY
2024-01-08,837821,18.59,4053,75411.96,BUY
2024-01-08,837821,18.4,500,9208.14,BUY
2024-01-08,837821,18.5,1523,28200.42,BUY
2024-01-08,837821,18.492,1916,35462.2,BUY
2024-01-08,837821,18.569,7618,141583.64,BUY
2024-01-08,837821,18.42,641,11817.67,BUY
2023-12-12,837821,15.86,15345,243033.13,SELL
2023-12-12,837821,16.3,12276,199821.65,SELL
2023-12-12,837821,15.8,1000,15778.11,SELL
2023-12-12,837821,15.7,9621,150840.5,SELL
2023-12-12,837821,15.7,19243,301696.68,SELL
2023-12-12,837821,15.72,15061,236431.02,SELL
2023-12-12,837821,15.7,4183,65582.14,OTHER
2023-12-08,837821,15.5,76729,1190352.08,CANCEL
2024-05-13,300063,4.71,104300,490955.54,SELL
2024-05-13,300063,4.71,16300,76726.53,SELL
2024-05-13,300063,4.7,193700,909838.74,SELL
2024-05-13,300063,4.7,22300,104746.51,SELL
2024-05-13,300063,4.69,168700,790723.96,SELL
2024-05-13,300063,4.69,16400,76869.42,OTHER
2024-05-10,300063,4.82,60000,289230.48,CANCEL
2024-05-10,300063,4.83,103100,498025.49,BUY
2024-05-10,300063,4.84,50000,242025.51,BUY
2024-05-10,300063,4.84,64600,312696.95,BUY
2024-05-10,300063,4.84,48500,234764.74,BUY
2024-05-10,300063,4.84,145500,704294.22,BUY
2023-07-31,603132,12.97,4000,51821.37,SELL
2023-07-31,603132,12.95,13400,173333.89,SELL
2023-07-31,603132,12.95,13300,172040.37,SELL
2023-07-31,603132,12.904,26600,342851.15,SELL
2023-07-31,603132,12.78,26600,339569.85,OTHER
2023-07-28,603132,12.3,83900,1032104.12,CANCEL
2024-09-12,301511,14.01,15200,212823.08,SELL
2024-09-12,301511,14.0,12300,172095.75,SELL
